GWAS_locus	Cytoband	Lead_SNP	Gene	name	value
36	5q31_1	rs1295686	FNIP1	DEG_AD	0
36	5q31_1	rs1295686	GDF9	Novel_loci	0
36	5q31_1	rs1295686	GDF9	Nearest_gene	0
36	5q31_1	rs1295686	GDF9	V2G	0
36	5q31_1	rs1295686	GDF9	DEPICT	0
36	5q31_1	rs1295686	GDF9	MAGMA	0
36	5q31_1	rs1295686	GDF9	cis_espQTL	1
36	5q31_1	rs1295686	GDF9	trans_pQTL	0
36	5q31_1	rs1295686	GDF9	Coding_CS	0
36	5q31_1	rs1295686	GDF9	Coding_LD	0
36	5q31_1	rs1295686	GDF9	Coding_Lit	0
36	5q31_1	rs1295686	GDF9	OMIM	0
36	5q31_1	rs1295686	GDF9	DEG_AD	0
36	5q31_1	rs1295686	IL13	Novel_loci	0
36	5q31_1	rs1295686	IL13	Nearest_gene	1
36	5q31_1	rs1295686	IL13	V2G	1
36	5q31_1	rs1295686	IL13	DEPICT	1
36	5q31_1	rs1295686	IL13	MAGMA	1
36	5q31_1	rs1295686	IL13	cis_espQTL	1
36	5q31_1	rs1295686	IL13	trans_pQTL	0
36	5q31_1	rs1295686	IL13	Coding_CS	0
36	5q31_1	rs1295686	IL13	Coding_LD	1
36	5q31_1	rs1295686	IL13	Coding_Lit	1
36	5q31_1	rs1295686	IL13	OMIM	0
36	5q31_1	rs1295686	IL13	DEG_AD	1
36	5q31_1	rs1295686	IL3	Novel_loci	0
36	5q31_1	rs1295686	IL3	Nearest_gene	0
36	5q31_1	rs1295686	IL3	V2G	0
36	5q31_1	rs1295686	IL3	DEPICT	1
36	5q31_1	rs1295686	IL3	MAGMA	0
36	5q31_1	rs1295686	IL3	cis_espQTL	0
36	5q31_1	rs1295686	IL3	trans_pQTL	0
36	5q31_1	rs1295686	IL3	Coding_CS	0
36	5q31_1	rs1295686	IL3	Coding_LD	1
36	5q31_1	rs1295686	IL3	Coding_Lit	0
36	5q31_1	rs1295686	IL3	OMIM	0
36	5q31_1	rs1295686	IL3	DEG_AD	0
36	5q31_1	rs1295686	IL4	Novel_loci	0
36	5q31_1	rs1295686	IL4	Nearest_gene	0
36	5q31_1	rs1295686	IL4	V2G	0
36	5q31_1	rs1295686	IL4	DEPICT	1
36	5q31_1	rs1295686	IL4	MAGMA	1
36	5q31_1	rs1295686	IL4	cis_espQTL	0
36	5q31_1	rs1295686	IL4	trans_pQTL	0
36	5q31_1	rs1295686	IL4	Coding_CS	0
36	5q31_1	rs1295686	IL4	Coding_LD	0
36	5q31_1	rs1295686	IL4	Coding_Lit	0
36	5q31_1	rs1295686	IL4	OMIM	0
36	5q31_1	rs1295686	IL4	DEG_AD	0
36	5q31_1	rs1295686	IL5	Novel_loci	0
36	5q31_1	rs1295686	IL5	Nearest_gene	0
36	5q31_1	rs1295686	IL5	V2G	0
36	5q31_1	rs1295686	IL5	DEPICT	1
36	5q31_1	rs1295686	IL5	MAGMA	1
36	5q31_1	rs1295686	IL5	cis_espQTL	0
36	5q31_1	rs1295686	IL5	trans_pQTL	0
36	5q31_1	rs1295686	IL5	Coding_CS	0
36	5q31_1	rs1295686	IL5	Coding_LD	0
36	5q31_1	rs1295686	IL5	Coding_Lit	0
36	5q31_1	rs1295686	IL5	OMIM	0
36	5q31_1	rs1295686	IL5	DEG_AD	0
36	5q31_1	rs1295686	KIF3A	Novel_loci	0
36	5q31_1	rs1295686	KIF3A	Nearest_gene	0
36	5q31_1	rs1295686	KIF3A	V2G	0
36	5q31_1	rs1295686	KIF3A	DEPICT	0
36	5q31_1	rs1295686	KIF3A	MAGMA	1
36	5q31_1	rs1295686	KIF3A	cis_espQTL	0
36	5q31_1	rs1295686	KIF3A	trans_pQTL	0
36	5q31_1	rs1295686	KIF3A	Coding_CS	0
36	5q31_1	rs1295686	KIF3A	Coding_LD	1
36	5q31_1	rs1295686	KIF3A	Coding_Lit	0
36	5q31_1	rs1295686	KIF3A	OMIM	0
36	5q31_1	rs1295686	KIF3A	DEG_AD	0
36	5q31_1	rs1295686	MEIKIN	Novel_loci	0
36	5q31_1	rs1295686	MEIKIN	Nearest_gene	0
36	5q31_1	rs1295686	MEIKIN	V2G	0
36	5q31_1	rs1295686	MEIKIN	DEPICT	0
36	5q31_1	rs1295686	MEIKIN	MAGMA	1
36	5q31_1	rs1295686	MEIKIN	cis_espQTL	0
36	5q31_1	rs1295686	MEIKIN	trans_pQTL	0
36	5q31_1	rs1295686	MEIKIN	Coding_CS	0
36	5q31_1	rs1295686	MEIKIN	Coding_LD	0
36	5q31_1	rs1295686	MEIKIN	Coding_Lit	0
36	5q31_1	rs1295686	MEIKIN	OMIM	0
36	5q31_1	rs1295686	MEIKIN	DEG_AD	0
36	5q31_1	rs1295686	P4HA2	Novel_loci	0
36	5q31_1	rs1295686	P4HA2	Nearest_gene	0
36	5q31_1	rs1295686	P4HA2	V2G	0
36	5q31_1	rs1295686	P4HA2	DEPICT	0
36	5q31_1	rs1295686	P4HA2	MAGMA	1
36	5q31_1	rs1295686	P4HA2	cis_espQTL	0
36	5q31_1	rs1295686	P4HA2	trans_pQTL	0
36	5q31_1	rs1295686	P4HA2	Coding_CS	0
36	5q31_1	rs1295686	P4HA2	Coding_LD	0
36	5q31_1	rs1295686	P4HA2	Coding_Lit	0
36	5q31_1	rs1295686	P4HA2	OMIM	0
36	5q31_1	rs1295686	P4HA2	DEG_AD	0
36	5q31_1	rs1295686	PDLIM4	Novel_loci	0
36	5q31_1	rs1295686	PDLIM4	Nearest_gene	0
36	5q31_1	rs1295686	PDLIM4	V2G	0
36	5q31_1	rs1295686	PDLIM4	DEPICT	0
36	5q31_1	rs1295686	PDLIM4	MAGMA	1
36	5q31_1	rs1295686	PDLIM4	cis_espQTL	0
36	5q31_1	rs1295686	PDLIM4	trans_pQTL	0
36	5q31_1	rs1295686	PDLIM4	Coding_CS	0
36	5q31_1	rs1295686	PDLIM4	Coding_LD	0
36	5q31_1	rs1295686	PDLIM4	Coding_Lit	0
36	5q31_1	rs1295686	PDLIM4	OMIM	0
36	5q31_1	rs1295686	PDLIM4	DEG_AD	0
36	5q31_1	rs1295686	RAD50	Novel_loci	0
36	5q31_1	rs1295686	RAD50	Nearest_gene	0
36	5q31_1	rs1295686	RAD50	V2G	0
36	5q31_1	rs1295686	RAD50	DEPICT	0
36	5q31_1	rs1295686	RAD50	MAGMA	1
36	5q31_1	rs1295686	RAD50	cis_espQTL	0
36	5q31_1	rs1295686	RAD50	trans_pQTL	0
36	5q31_1	rs1295686	RAD50	Coding_CS	0
36	5q31_1	rs1295686	RAD50	Coding_LD	0
36	5q31_1	rs1295686	RAD50	Coding_Lit	0
36	5q31_1	rs1295686	RAD50	OMIM	1
36	5q31_1	rs1295686	RAD50	DEG_AD	0
36	5q31_1	rs1295686	RAPGEF6	Novel_loci	0
36	5q31_1	rs1295686	RAPGEF6	Nearest_gene	0
36	5q31_1	rs1295686	RAPGEF6	V2G	0
36	5q31_1	rs1295686	RAPGEF6	DEPICT	1
36	5q31_1	rs1295686	RAPGEF6	MAGMA	1
36	5q31_1	rs1295686	RAPGEF6	cis_espQTL	0
36	5q31_1	rs1295686	RAPGEF6	trans_pQTL	0
36	5q31_1	rs1295686	RAPGEF6	Coding_CS	0
36	5q31_1	rs1295686	RAPGEF6	Coding_LD	0
36	5q31_1	rs1295686	RAPGEF6	Coding_Lit	0
36	5q31_1	rs1295686	RAPGEF6	OMIM	0
36	5q31_1	rs1295686	RAPGEF6	DEG_AD	0
36	5q31_1	rs1295686	SEPT8	Novel_loci	0
36	5q31_1	rs1295686	SEPT8	Nearest_gene	0
36	5q31_1	rs1295686	SEPT8	V2G	0
36	5q31_1	rs1295686	SEPT8	DEPICT	0
36	5q31_1	rs1295686	SEPT8	MAGMA	1
36	5q31_1	rs1295686	SEPT8	cis_espQTL	0
36	5q31_1	rs1295686	SEPT8	trans_pQTL	0
36	5q31_1	rs1295686	SEPT8	Coding_CS	0
36	5q31_1	rs1295686	SEPT8	Coding_LD	0
36	5q31_1	rs1295686	SEPT8	Coding_Lit	0
36	5q31_1	rs1295686	SEPT8	OMIM	0
36	5q31_1	rs1295686	SEPT8	DEG_AD	0
36	5q31_1	rs1295686	SLC22A4	Novel_loci	0
36	5q31_1	rs1295686	SLC22A4	Nearest_gene	0
36	5q31_1	rs1295686	SLC22A4	V2G	0
36	5q31_1	rs1295686	SLC22A4	DEPICT	1
36	5q31_1	rs1295686	SLC22A4	MAGMA	1
36	5q31_1	rs1295686	SLC22A4	cis_espQTL	0
36	5q31_1	rs1295686	SLC22A4	trans_pQTL	0
36	5q31_1	rs1295686	SLC22A4	Coding_CS	0
36	5q31_1	rs1295686	SLC22A4	Coding_LD	1
36	5q31_1	rs1295686	SLC22A4	Coding_Lit	0
36	5q31_1	rs1295686	SLC22A4	OMIM	0
36	5q31_1	rs1295686	SLC22A4	DEG_AD	0
36	5q31_1	rs1295686	SLC22A5	Novel_loci	0
36	5q31_1	rs1295686	SLC22A5	Nearest_gene	0
36	5q31_1	rs1295686	SLC22A5	V2G	0
36	5q31_1	rs1295686	SLC22A5	DEPICT	0
36	5q31_1	rs1295686	SLC22A5	MAGMA	1
36	5q31_1	rs1295686	SLC22A5	cis_espQTL	0
36	5q31_1	rs1295686	SLC22A5	trans_pQTL	0
36	5q31_1	rs1295686	SLC22A5	Coding_CS	0
36	5q31_1	rs1295686	SLC22A5	Coding_LD	0
36	5q31_1	rs1295686	SLC22A5	Coding_Lit	0
36	5q31_1	rs1295686	SLC22A5	OMIM	0
36	5q31_1	rs1295686	SLC22A5	DEG_AD	0
36	5q31_1	rs1295686	TH2LCRR	Novel_loci	0
36	5q31_1	rs1295686	TH2LCRR	Nearest_gene	0
36	5q31_1	rs1295686	TH2LCRR	V2G	0
36	5q31_1	rs1295686	TH2LCRR	DEPICT	1
36	5q31_1	rs1295686	TH2LCRR	MAGMA	0
36	5q31_1	rs1295686	TH2LCRR	cis_espQTL	0
36	5q31_1	rs1295686	TH2LCRR	trans_pQTL	0
36	5q31_1	rs1295686	TH2LCRR	Coding_CS	0
36	5q31_1	rs1295686	TH2LCRR	Coding_LD	0
36	5q31_1	rs1295686	TH2LCRR	Coding_Lit	0
36	5q31_1	rs1295686	TH2LCRR	OMIM	0
36	5q31_1	rs1295686	TH2LCRR	DEG_AD	0
37	5q31_3	rs7700687	NDFIP1	Novel_loci	0
37	5q31_3	rs7700687	NDFIP1	Nearest_gene	1
37	5q31_3	rs7700687	NDFIP1	V2G	1
37	5q31_3	rs7700687	NDFIP1	DEPICT	0
37	5q31_3	rs7700687	NDFIP1	MAGMA	1
37	5q31_3	rs7700687	NDFIP1	cis_espQTL	1
37	5q31_3	rs7700687	NDFIP1	trans_pQTL	0
37	5q31_3	rs7700687	NDFIP1	Coding_CS	0
37	5q31_3	rs7700687	NDFIP1	Coding_LD	0
37	5q31_3	rs7700687	NDFIP1	Coding_Lit	0
37	5q31_3	rs7700687	NDFIP1	OMIM	0
37	5q31_3	rs7700687	NDFIP1	DEG_AD	0
37	5q31_3	rs7700687	PCDH1	Novel_loci	0
37	5q31_3	rs7700687	PCDH1	Nearest_gene	0
37	5q31_3	rs7700687	PCDH1	V2G	0
37	5q31_3	rs7700687	PCDH1	DEPICT	0
37	5q31_3	rs7700687	PCDH1	MAGMA	0
37	5q31_3	rs7700687	PCDH1	cis_espQTL	1
37	5q31_3	rs7700687	PCDH1	trans_pQTL	0
37	5q31_3	rs7700687	PCDH1	Coding_CS	0
37	5q31_3	rs7700687	PCDH1	Coding_LD	0
37	5q31_3	rs7700687	PCDH1	Coding_Lit	0
37	5q31_3	rs7700687	PCDH1	OMIM	0
37	5q31_3	rs7700687	PCDH1	DEG_AD	0
38	5q33_3	rs9313491	ITK	Novel_loci	1
38	5q33_3	rs9313491	ITK	Nearest_gene	1
38	5q33_3	rs9313491	ITK	V2G	1
38	5q33_3	rs9313491	ITK	DEPICT	1
38	5q33_3	rs9313491	ITK	MAGMA	0
38	5q33_3	rs9313491	ITK	cis_espQTL	1
38	5q33_3	rs9313491	ITK	trans_pQTL	0
38	5q33_3	rs9313491	ITK	Coding_CS	0
38	5q33_3	rs9313491	ITK	Coding_LD	0
38	5q33_3	rs9313491	ITK	Coding_Lit	0
38	5q33_3	rs9313491	ITK	OMIM	1
38	5q33_3	rs9313491	ITK	DEG_AD	1
39	5q35_3	rs67111717	FGFR4	Novel_loci	0
39	5q35_3	rs67111717	FGFR4	Nearest_gene	0
39	5q35_3	rs67111717	FGFR4	V2G	0
39	5q35_3	rs67111717	FGFR4	DEPICT	0
39	5q35_3	rs67111717	FGFR4	MAGMA	0
39	5q35_3	rs67111717	FGFR4	cis_espQTL	1
39	5q35_3	rs67111717	FGFR4	trans_pQTL	1
39	5q35_3	rs67111717	FGFR4	Coding_CS	0
39	5q35_3	rs67111717	FGFR4	Coding_LD	0
39	5q35_3	rs67111717	FGFR4	Coding_Lit	0
39	5q35_3	rs67111717	FGFR4	OMIM	0
39	5q35_3	rs67111717	FGFR4	DEG_AD	0
39	5q35_3	rs67111717	LMAN2	Novel_loci	0
39	5q35_3	rs67111717	LMAN2	Nearest_gene	0
39	5q35_3	rs67111717	LMAN2	V2G	0
39	5q35_3	rs67111717	LMAN2	DEPICT	0
39	5q35_3	rs67111717	LMAN2	MAGMA	1
39	5q35_3	rs67111717	LMAN2	cis_espQTL	1
39	5q35_3	rs67111717	LMAN2	trans_pQTL	0
39	5q35_3	rs67111717	LMAN2	Coding_CS	0
39	5q35_3	rs67111717	LMAN2	Coding_LD	0
39	5q35_3	rs67111717	LMAN2	Coding_Lit	0
39	5q35_3	rs67111717	LMAN2	OMIM	0
39	5q35_3	rs67111717	LMAN2	DEG_AD	0
39	5q35_3	rs67111717	MXD3	Novel_loci	0
39	5q35_3	rs67111717	MXD3	Nearest_gene	0
39	5q35_3	rs67111717	MXD3	V2G	0
39	5q35_3	rs67111717	MXD3	DEPICT	0
39	5q35_3	rs67111717	MXD3	MAGMA	1
39	5q35_3	rs67111717	MXD3	cis_espQTL	1
39	5q35_3	rs67111717	MXD3	trans_pQTL	0
39	5q35_3	rs67111717	MXD3	Coding_CS	0
39	5q35_3	rs67111717	MXD3	Coding_LD	0
39	5q35_3	rs67111717	MXD3	Coding_Lit	0
39	5q35_3	rs67111717	MXD3	OMIM	0
39	5q35_3	rs67111717	MXD3	DEG_AD	0
39	5q35_3	rs67111717	NOP16	Novel_loci	0
39	5q35_3	rs67111717	NOP16	Nearest_gene	0
39	5q35_3	rs67111717	NOP16	V2G	0
39	5q35_3	rs67111717	NOP16	DEPICT	0
39	5q35_3	rs67111717	NOP16	MAGMA	0
39	5q35_3	rs67111717	NOP16	cis_espQTL	1
39	5q35_3	rs67111717	NOP16	trans_pQTL	0
39	5q35_3	rs67111717	NOP16	Coding_CS	0
39	5q35_3	rs67111717	NOP16	Coding_LD	0
39	5q35_3	rs67111717	NOP16	Coding_Lit	0
39	5q35_3	rs67111717	NOP16	OMIM	0
39	5q35_3	rs67111717	NOP16	DEG_AD	0
39	5q35_3	rs67111717	PRELID1	Novel_loci	0
39	5q35_3	rs67111717	PRELID1	Nearest_gene	0
39	5q35_3	rs67111717	PRELID1	V2G	0
39	5q35_3	rs67111717	PRELID1	DEPICT	0
39	5q35_3	rs67111717	PRELID1	MAGMA	1
39	5q35_3	rs67111717	PRELID1	cis_espQTL	0
39	5q35_3	rs67111717	PRELID1	trans_pQTL	0
39	5q35_3	rs67111717	PRELID1	Coding_CS	0
39	5q35_3	rs67111717	PRELID1	Coding_LD	0
39	5q35_3	rs67111717	PRELID1	Coding_Lit	0
39	5q35_3	rs67111717	PRELID1	OMIM	0
39	5q35_3	rs67111717	PRELID1	DEG_AD	0
39	5q35_3	rs67111717	RGS14	Novel_loci	0
39	5q35_3	rs67111717	RGS14	Nearest_gene	1
39	5q35_3	rs67111717	RGS14	V2G	1
39	5q35_3	rs67111717	RGS14	DEPICT	1
39	5q35_3	rs67111717	RGS14	MAGMA	1
39	5q35_3	rs67111717	RGS14	cis_espQTL	1
39	5q35_3	rs67111717	RGS14	trans_pQTL	0
39	5q35_3	rs67111717	RGS14	Coding_CS	0
39	5q35_3	rs67111717	RGS14	Coding_LD	0
39	5q35_3	rs67111717	RGS14	Coding_Lit	0
39	5q35_3	rs67111717	RGS14	OMIM	0
39	5q35_3	rs67111717	RGS14	DEG_AD	0
39	5q35_3	rs67111717	SLC34A1	Novel_loci	0
39	5q35_3	rs67111717	SLC34A1	Nearest_gene	0
39	5q35_3	rs67111717	SLC34A1	V2G	0
39	5q35_3	rs67111717	SLC34A1	DEPICT	0
39	5q35_3	rs67111717	SLC34A1	MAGMA	1
39	5q35_3	rs67111717	SLC34A1	cis_espQTL	0
39	5q35_3	rs67111717	SLC34A1	trans_pQTL	0
39	5q35_3	rs67111717	SLC34A1	Coding_CS	0
39	5q35_3	rs67111717	SLC34A1	Coding_LD	0
39	5q35_3	rs67111717	SLC34A1	Coding_Lit	0
39	5q35_3	rs67111717	SLC34A1	OMIM	0
39	5q35_3	rs67111717	SLC34A1	DEG_AD	0
39	5q35_3	rs67111717	ZNF346	Novel_loci	0
39	5q35_3	rs67111717	ZNF346	Nearest_gene	0
39	5q35_3	rs67111717	ZNF346	V2G	0
39	5q35_3	rs67111717	ZNF346	DEPICT	0
39	5q35_3	rs67111717	ZNF346	MAGMA	0
39	5q35_3	rs67111717	ZNF346	cis_espQTL	1
39	5q35_3	rs67111717	ZNF346	trans_pQTL	0
39	5q35_3	rs67111717	ZNF346	Coding_CS	0
39	5q35_3	rs67111717	ZNF346	Coding_LD	0
39	5q35_3	rs67111717	ZNF346	Coding_Lit	0
39	5q35_3	rs67111717	ZNF346	OMIM	0
39	5q35_3	rs67111717	ZNF346	DEG_AD	0
40	6p25_3	rs17133849	EXOC2	Novel_loci	0
40	6p25_3	rs17133849	EXOC2	Nearest_gene	0
40	6p25_3	rs17133849	EXOC2	V2G	1
40	6p25_3	rs17133849	EXOC2	DEPICT	1
40	6p25_3	rs17133849	EXOC2	MAGMA	0
40	6p25_3	rs17133849	EXOC2	cis_espQTL	0
40	6p25_3	rs17133849	EXOC2	trans_pQTL	0
40	6p25_3	rs17133849	EXOC2	Coding_CS	0
40	6p25_3	rs17133849	EXOC2	Coding_LD	0
40	6p25_3	rs17133849	EXOC2	Coding_Lit	0
40	6p25_3	rs17133849	EXOC2	OMIM	0
40	6p25_3	rs17133849	EXOC2	DEG_AD	0
40	6p25_3	rs17133849	IRF4	Novel_loci	0
40	6p25_3	rs17133849	IRF4	Nearest_gene	1
40	6p25_3	rs17133849	IRF4	V2G	0
40	6p25_3	rs17133849	IRF4	DEPICT	0
40	6p25_3	rs17133849	IRF4	MAGMA	0
40	6p25_3	rs17133849	IRF4	cis_espQTL	0
40	6p25_3	rs17133849	IRF4	trans_pQTL	0
40	6p25_3	rs17133849	IRF4	Coding_CS	0
40	6p25_3	rs17133849	IRF4	Coding_LD	0
40	6p25_3	rs17133849	IRF4	Coding_Lit	0
40	6p25_3	rs17133849	IRF4	OMIM	0
40	6p25_3	rs17133849	IRF4	DEG_AD	0
41	6p21_32	rs9270560	AGER	Novel_loci	0
41	6p21_32	rs9270560	AGER	Nearest_gene	0
41	6p21_32	rs9270560	AGER	V2G	0
41	6p21_32	rs9270560	AGER	DEPICT	0
41	6p21_32	rs9270560	AGER	MAGMA	1
41	6p21_32	rs9270560	AGER	cis_espQTL	0
41	6p21_32	rs9270560	AGER	trans_pQTL	0
41	6p21_32	rs9270560	AGER	Coding_CS	0
41	6p21_32	rs9270560	AGER	Coding_LD	0
41	6p21_32	rs9270560	AGER	Coding_Lit	0
41	6p21_32	rs9270560	AGER	OMIM	0
41	6p21_32	rs9270560	AGER	DEG_AD	0
41	6p21_32	rs9270560	AGPAT1	Novel_loci	0
41	6p21_32	rs9270560	AGPAT1	Nearest_gene	0
41	6p21_32	rs9270560	AGPAT1	V2G	0
41	6p21_32	rs9270560	AGPAT1	DEPICT	0
41	6p21_32	rs9270560	AGPAT1	MAGMA	1
41	6p21_32	rs9270560	AGPAT1	cis_espQTL	0
41	6p21_32	rs9270560	AGPAT1	trans_pQTL	0
41	6p21_32	rs9270560	AGPAT1	Coding_CS	0
41	6p21_32	rs9270560	AGPAT1	Coding_LD	0
41	6p21_32	rs9270560	AGPAT1	Coding_Lit	0
41	6p21_32	rs9270560	AGPAT1	OMIM	0
41	6p21_32	rs9270560	AGPAT1	DEG_AD	0
41	6p21_32	rs9270560	ATF6B	Novel_loci	0
41	6p21_32	rs9270560	ATF6B	Nearest_gene	0
41	6p21_32	rs9270560	ATF6B	V2G	0
41	6p21_32	rs9270560	ATF6B	DEPICT	0
41	6p21_32	rs9270560	ATF6B	MAGMA	1
41	6p21_32	rs9270560	ATF6B	cis_espQTL	0
41	6p21_32	rs9270560	ATF6B	trans_pQTL	0
41	6p21_32	rs9270560	ATF6B	Coding_CS	0
41	6p21_32	rs9270560	ATF6B	Coding_LD	0
41	6p21_32	rs9270560	ATF6B	Coding_Lit	0
41	6p21_32	rs9270560	ATF6B	OMIM	0
41	6p21_32	rs9270560	ATF6B	DEG_AD	0
41	6p21_32	rs9270560	C2	Novel_loci	0
41	6p21_32	rs9270560	C2	Nearest_gene	0
41	6p21_32	rs9270560	C2	V2G	0
41	6p21_32	rs9270560	C2	DEPICT	0
41	6p21_32	rs9270560	C2	MAGMA	1
41	6p21_32	rs9270560	C2	cis_espQTL	0
41	6p21_32	rs9270560	C2	trans_pQTL	0
41	6p21_32	rs9270560	C2	Coding_CS	0
41	6p21_32	rs9270560	C2	Coding_LD	0
41	6p21_32	rs9270560	C2	Coding_Lit	0
41	6p21_32	rs9270560	C2	OMIM	1
41	6p21_32	rs9270560	C2	DEG_AD	0
41	6p21_32	rs9270560	C6orf10	Novel_loci	0
41	6p21_32	rs9270560	C6orf10	Nearest_gene	0
41	6p21_32	rs9270560	C6orf10	V2G	0
41	6p21_32	rs9270560	C6orf10	DEPICT	0
41	6p21_32	rs9270560	C6orf10	MAGMA	1
41	6p21_32	rs9270560	C6orf10	cis_espQTL	0
41	6p21_32	rs9270560	C6orf10	trans_pQTL	0
41	6p21_32	rs9270560	C6orf10	Coding_CS	0
41	6p21_32	rs9270560	C6orf10	Coding_LD	0
41	6p21_32	rs9270560	C6orf10	Coding_Lit	0
41	6p21_32	rs9270560	C6orf10	OMIM	0
41	6p21_32	rs9270560	C6orf10	DEG_AD	0
41	6p21_32	rs9270560	C6orf15	Novel_loci	0
41	6p21_32	rs9270560	C6orf15	Nearest_gene	0
41	6p21_32	rs9270560	C6orf15	V2G	0
41	6p21_32	rs9270560	C6orf15	DEPICT	0
41	6p21_32	rs9270560	C6orf15	MAGMA	1
41	6p21_32	rs9270560	C6orf15	cis_espQTL	0
41	6p21_32	rs9270560	C6orf15	trans_pQTL	0
41	6p21_32	rs9270560	C6orf15	Coding_CS	0
41	6p21_32	rs9270560	C6orf15	Coding_LD	0
41	6p21_32	rs9270560	C6orf15	Coding_Lit	0
41	6p21_32	rs9270560	C6orf15	OMIM	0
41	6p21_32	rs9270560	C6orf15	DEG_AD	0
41	6p21_32	rs9270560	CCHCR1	Novel_loci	0
41	6p21_32	rs9270560	CCHCR1	Nearest_gene	0
41	6p21_32	rs9270560	CCHCR1	V2G	0
41	6p21_32	rs9270560	CCHCR1	DEPICT	0
41	6p21_32	rs9270560	CCHCR1	MAGMA	1
41	6p21_32	rs9270560	CCHCR1	cis_espQTL	0
41	6p21_32	rs9270560	CCHCR1	trans_pQTL	0
41	6p21_32	rs9270560	CCHCR1	Coding_CS	0
41	6p21_32	rs9270560	CCHCR1	Coding_LD	0
41	6p21_32	rs9270560	CCHCR1	Coding_Lit	0
41	6p21_32	rs9270560	CCHCR1	OMIM	0
41	6p21_32	rs9270560	CCHCR1	DEG_AD	0
41	6p21_32	rs9270560	CYP21A2	Novel_loci	0
41	6p21_32	rs9270560	CYP21A2	Nearest_gene	0
41	6p21_32	rs9270560	CYP21A2	V2G	0
41	6p21_32	rs9270560	CYP21A2	DEPICT	0
41	6p21_32	rs9270560	CYP21A2	MAGMA	1
41	6p21_32	rs9270560	CYP21A2	cis_espQTL	0
41	6p21_32	rs9270560	CYP21A2	trans_pQTL	0
41	6p21_32	rs9270560	CYP21A2	Coding_CS	0
41	6p21_32	rs9270560	CYP21A2	Coding_LD	0
41	6p21_32	rs9270560	CYP21A2	Coding_Lit	0
41	6p21_32	rs9270560	CYP21A2	OMIM	0
41	6p21_32	rs9270560	CYP21A2	DEG_AD	0
41	6p21_32	rs9270560	DDX39B	Novel_loci	0
41	6p21_32	rs9270560	DDX39B	Nearest_gene	0
41	6p21_32	rs9270560	DDX39B	V2G	0
41	6p21_32	rs9270560	DDX39B	DEPICT	0
41	6p21_32	rs9270560	DDX39B	MAGMA	1
41	6p21_32	rs9270560	DDX39B	cis_espQTL	0
41	6p21_32	rs9270560	DDX39B	trans_pQTL	0
41	6p21_32	rs9270560	DDX39B	Coding_CS	0
41	6p21_32	rs9270560	DDX39B	Coding_LD	0
41	6p21_32	rs9270560	DDX39B	Coding_Lit	0
41	6p21_32	rs9270560	DDX39B	OMIM	0
41	6p21_32	rs9270560	DDX39B	DEG_AD	0
41	6p21_32	rs9270560	DXO	Novel_loci	0
41	6p21_32	rs9270560	DXO	Nearest_gene	0
41	6p21_32	rs9270560	DXO	V2G	0
41	6p21_32	rs9270560	DXO	DEPICT	0
41	6p21_32	rs9270560	DXO	MAGMA	1
41	6p21_32	rs9270560	DXO	cis_espQTL	0
41	6p21_32	rs9270560	DXO	trans_pQTL	0
41	6p21_32	rs9270560	DXO	Coding_CS	0
41	6p21_32	rs9270560	DXO	Coding_LD	0
41	6p21_32	rs9270560	DXO	Coding_Lit	0
41	6p21_32	rs9270560	DXO	OMIM	0
41	6p21_32	rs9270560	DXO	DEG_AD	0
41	6p21_32	rs9270560	EGFL8	Novel_loci	0
41	6p21_32	rs9270560	EGFL8	Nearest_gene	0
41	6p21_32	rs9270560	EGFL8	V2G	0
41	6p21_32	rs9270560	EGFL8	DEPICT	0
41	6p21_32	rs9270560	EGFL8	MAGMA	1
41	6p21_32	rs9270560	EGFL8	cis_espQTL	0
41	6p21_32	rs9270560	EGFL8	trans_pQTL	0
41	6p21_32	rs9270560	EGFL8	Coding_CS	0
41	6p21_32	rs9270560	EGFL8	Coding_LD	0
41	6p21_32	rs9270560	EGFL8	Coding_Lit	0
41	6p21_32	rs9270560	EGFL8	OMIM	0
41	6p21_32	rs9270560	EGFL8	DEG_AD	0
41	6p21_32	rs9270560	EHMT2	Novel_loci	0
41	6p21_32	rs9270560	EHMT2	Nearest_gene	0
41	6p21_32	rs9270560	EHMT2	V2G	0
41	6p21_32	rs9270560	EHMT2	DEPICT	0
41	6p21_32	rs9270560	EHMT2	MAGMA	1
41	6p21_32	rs9270560	EHMT2	cis_espQTL	0
41	6p21_32	rs9270560	EHMT2	trans_pQTL	1
41	6p21_32	rs9270560	EHMT2	Coding_CS	0
41	6p21_32	rs9270560	EHMT2	Coding_LD	0
41	6p21_32	rs9270560	EHMT2	Coding_Lit	0
41	6p21_32	rs9270560	EHMT2	OMIM	0
41	6p21_32	rs9270560	EHMT2	DEG_AD	0
41	6p21_32	rs9270560	FKBPL	Novel_loci	0
41	6p21_32	rs9270560	FKBPL	Nearest_gene	0
41	6p21_32	rs9270560	FKBPL	V2G	0
41	6p21_32	rs9270560	FKBPL	DEPICT	0
41	6p21_32	rs9270560	FKBPL	MAGMA	1
41	6p21_32	rs9270560	FKBPL	cis_espQTL	0
41	6p21_32	rs9270560	FKBPL	trans_pQTL	0
41	6p21_32	rs9270560	FKBPL	Coding_CS	0
41	6p21_32	rs9270560	FKBPL	Coding_LD	0
